0389942890692c24 ff7ddfdf7e7ffdff 1 4
6800092243680042 effddafecbcffbfd 2 0
0900014e07800440 b7c7feefbffb9fff 2 5
1ea9012250f2e1a8 bbb5fffb69efff6f 4 2
04a34164018a1816 db38ff46beae9fff 5 1
20a2442400833900 ef9ffffbfffeff7b 4 2
04a80602c7112042 fff9febff7ffffef 5 3
1022110204806108 fe7feedfffef7dfe 1 0
2020090952422080 bffddff6fbfffefb 7 0
0f18906160020024 ffffcbefcff3fff6 4 0
4192058021c10408 fffbdfffb77bfa3c 2 1
05361ca502024184 bfff8bafffcffb5e 5 6
4229000070802890 7fedeb7ff3ff7bff 1 3
20a490c002011084 7afffffef7fffafd 7 5
700e446211022094 ff4bbfffdefdfbdf 0 6
0d20100b12020884 e65ffcfbdfb6ffbd 7 3
112440043028a50c fbedffffddff9bdf 6 4
21289e00210a60a4 f55ff7dfffeddfef 7 1
0b80c30c86220058 7fff7f6ffdbfffbd 4 7
491004aef1430812 fffff7afdf7b9e7c 0 7
29b0882a34084106 f9fff5ff1ffe7fff 2 6
02b1048822002084 fddee3ffa77fedff 0 1
4f2808a1f6100814 f9f7effce7ffdffe 7 5
0ba010c805815080 f9fffeaeefffffff 5 1
0020050202088c02 def73ddf6bfeaafd 7 5
0120400c86aa4036 ff7aefbfafd77ebf 3 2
32010442b1108012 ff3ebfffdeffbe5f 6 4
4804524930808008 bfefeceffbffeffb 1 3
1085176a40480040 fbd53ffffef7fef7 6 3
0092480020881420 1efeeff7bfbbfbf6 7 6
4239064160486864 3fffb7cfdeffffd6 3 7
000c9280b002b460 fe6fffffffebbfff 2 6
0204812000904810 f77ffbbeedfdfbff 1 2
20908880a0228460 7efbfe3fbfcdddff 5 3
02338c060452d51c faf6fff5dfebfeef 1 6
20288000510114e6 feb7df7fdb7f7e7e 7 2
028c826a454890b2 bfedfbff9fffffff 0 7
0012402f41080000 defff7ebffbeff5f 1 3
2002502906498000 7fff59bfbecffff3 5 3
45aa084120382088 fffff7eebbd8efef 6 1
24121080a273c020 7fe9f7ff7fff5f9f 0 7
08900b2f07400014 dfff6feefffbfeef 5 6
2521d940507ab142 d8efeefffd7ffffa 1 5
593e1140a5a04cc4 ffbe7ffbffff9ffd 0 6
020cca06b0009de0 f7bff7f7ffbeffce 5 4
1080028010681158 ffff7fee8eaffffd 1 6
1b0c808194304404 fffe9ffffdbf76fd 7 6
0809810085d08446 f7fffbbfbfbff5f7 5 4
12101c0a060b8044 ffff6f7ffffefe7e 6 4
1495000ca0019006 efbffeff7ffdf7ff 7 6
7c2844a54000e822 ffefffffeafffbff 7 4
020202ac00402810 fe7effbff7fef77d 1 4
4818500b5602406a f4f8fffed7ff9b7c 3 2
40910183205a4442 7ffffefb77fbfe9f 5 1
2c209223018ac000 fbfffafbff8377ff 3 4
401200068390e150 bdfffffd1f77df7f 7 5
480284482049008e cfffdfffbfffffaf 1 3
633410a054a3093a fffffddefbffff7b 6 4
23000046b6400064 f2fffff9fff3fe3f 2 4
000c1460816a8090 fbfb7ffffffffcff 0 1
0202c887100b1152 bced7e67eefbfef9 4 1
42a202a000010830 febfafffdffbffff 5 6
1014810200432104 ffdf7efefdff3fff 2 6
122c0400800030c0 ffbeffeef5fbffff 4 7
4890100680911c54 dff6df6ef3effaff 1 5
0885c88991900812 eef7f7eeffcfff37 0 5
10270b624100000a 7ffeefffdfeee7ff 5 2
20100a228242d844 bfdedff797fffbbf 5 1
070889a2401a8512 ccff7fbeeeffffef 4 2
0802448804320070 f7befbfffdafbf7b 7 2
0b97002e02211004 7ffffbef5e7ffdfb 1 3
1a211400d41a2000 dbf3f7effaeffffe 6 1
60044cc201a02480 beffbffddfbffdaf 1 2
03ba058200008804 fffbdd7edeffbf5e 3 5
0004030004203844 ff37e6d6feff9ef6 0 6
4ab9000213510004 ffe7fbfbfd77bfff 7 6
25000e6a8130215c dff7ffbffffbbdbf 2 4
0916180902b84820 fbffffbffbffefff 6 1
0f080260014008cc fc7ff5dbfbf67feb 1 6
480900c042891108 9dfff7ecefffe7ff 2 5
510000c10609b04e fbffdbfbfdbffffe 0 1
02ba098166c0b040 df53fff3feafbe7f 3 4
0d1c008144004028 63ddd6bfffffffff 7 2
4124880052421130 fffffbf7fdf7b7f6 4 3
0123080a01a03868 ffdfeffffdffffd7 7 2
0f12008182c0a420 fdcffefcfffaebbd 6 0
000800007030b136 ffdffe7fbfffffff 2 7
0801402122000920 fffffefdf77dffff 3 4
7280926452c088a0 fbb7fffbbbffdbff 7 2
09048864102a4040 af3ffff6fdd7ddf7 6 5
142302c00000807c f72ddbbffe7effce 5 6
151410c403608886 a79fffffe6fe7bd6 1 2
0c21004800128104 77f6bfffedfeffff 0 7
0493026410813890 fffffffedbcff77f 2 1
282543213421c582 777bd577e7fdbafe 0 4
10804104a202301c be0dfdfff7dffff3 3 1
5201808011d01014 f3eef7faefbfd9f7 4 2
4510426211aa412a feecfffedefe7fff 6 5
1110c822200b3488 fffdbfefb5fffffd 2 4
2c22896411c110ee ff9efddfff0fd9fd 4 1
200200253128c06e fdffafffbe77bf6d 3 4
07004846039a4502 bffffff3ffffdffb 1 7
3aa00e02302ba518 9c7ff6bffef7fefe 7 0
089d41ad000108d0 ebffff4feffef977 0 3
1a02100495034c8e 9eefbfffbffde9be 4 6
202a800001ca5488 feffb7bffb7febff 5 1
302441200261c420 dfff7fb3ff7f7ffc 6 3
41380407c421340a efefdffbffe7fe7f 6 3
12000125a68b0128 bfefffdffffffefe 4 1
30b0122ca0400800 fbf3ffdfefeffff7 3 0
202201022441488a f4ff7fffdfefefff 5 6
488002031203388c ffdffcb7feffdf79 1 6
0883020c22510040 effbb6ff7fefbb6f 2 6
128c0580c1a8901c fff7a7ffff7c9bf8 6 5
00010d6090c05064 ffffeffffedeedff 0 5
002c026221c0b084 fd9feffff9fffff7 6 5
0200902a4119a140 ffdeddfefbef5def 7 6
0100192301008168 ffe57f7ff9fd6fff 5 6
449a012471009920 97fff7f9ffbfff7e 7 5
102110c1246070c4 7effffefffafff9f 7 6
4a2800a001094410 ffefffebedff7fad 4 6
491008000031388a edfffff4ffffffff 3 6
000802a001930894 3ffef77ff2e2fffb 0 3
10085a0086220818 e93b7afff76ff5df 7 4
4008912a202828d2 bfffcfb3fefff7d7 2 3
1482088002819102 e9fbffddff6dbcf7 5 4
63081e0012000002 bfffdfbfffffef7f 2 1
0a10502012201482 7cfffff7febefffe 3 4
000a100431209190 f7bfef7b3fedf39f 4 6
058048e2c40064c0 ff7dfef6fdddffff 4 3
01010140c1201040 effffb7f75f7fefb 1 4
0908818164690028 fe9ffffa77ffb3f7 1 3
1109504470003800 7dfdf7d7eefb7f9c 4 1
189482200350593a dbf723ffdf7fef7f 6 5
2b09410020b30180 e77feec63f7b2fff 5 7
0830002480424040 fffdff7deffdff5a 3 1
052800450048513c 7fbfcddff7ff9fff 5 2
081080a181224420 b737bdfffffffefb 1 4
0018010064580818 bfefcefffdfd77fd 1 4
68304828d5403c00 fffbffbffeefeffb 3 4
01880228c2094922 7dff5fffc7fffbfb 3 6
00224028b1729cc8 f77f3eff7bfffdff 1 5
10080021400a5010 bb8657b9fffffeff 1 4
0411102140208948 5ab57beffeffdf7f 2 1
041b4800c1430110 1fffffbfed77b7eb 2 3
4193560986c09070 fafd77fff5fd7fff 2 3
2818080753b9e102 ff3fefff7ffffbbf 1 3
229004c804211006 fff7d9ff7cf2f98a 6 1
6413144a14000832 55771fffffefe7f3 5 1
009009aa40122062 efddfffffff7faef 6 7
41a001010440c800 fffeff7f6fbfdffc 1 7
18a9094000aad816 cb75ff7feffdffff 6 3
1414486041629434 7ff7fff7f76efbbb 6 7
4082092021200002 fc3f7bfdcedefffe 0 1
42200002300a0c40 f3d7fefbff6b9bff 5 6
40004186c1c02800 7fb7ffffff5bdfff 7 5
0a0a806ec4501114 7f7fa9f7d6ff9fe5 6 5
60111da1a2606100 ffced7fffeebf5db 7 0
44a0008080024100 c7dfdeff677eff3f 7 1
10014301c301e018 9dff88bf7bfbdbde 7 3
1a09104694101892 faee7ffffdffdfdf 0 1
210589c400327100 bfe9ffdbffefde7f 3 4
10a80aa40252400c feffeffbfffefdef 6 3
0800086060813904 ffbcffeefcfd5ffe 2 0
010c5008b2d12490 fdffedf96bfff37f 6 2
4a000084c5188d42 f73beedfbfbffffe 3 1
2000136601401402 e7afafbff7f7fdfd 2 4
2b114908600050a4 fbfbf7ff4f6fbbff 2 6
0408c5088583002c fdffafbfdbfbf7ff 4 0
04015085328098e0 ef9df7ffeefffeff 6 0
4807126060ea5400 9f7ff2efeffdeff7 1 7
062a06008008a026 fffcfdfffefbecfb 6 2
24200800008800d0 bdfcdfdbffffeeff 7 6
1198120c80012024 dfd7f7fdffb5d777 4 1
3410408321680840 bfffc7ffd7774f6f 7 3
52081002116b0508 dffb7dbf77afffbb 3 4
3136cf830442e002 f7fefffbf67ffcfc 0 7
150a1a44c49b8836 ff5dff67bcf7f6ff 5 6
4118900033420408 efefded7fdfebdbd 7 0
241e920401281098 fffd7dfff7fdfeb7 5 2
102a8e0080221452 dfa7fffbffffeffe 5 6
270c478416883468 fed57fffbddfdfcf 4 0
70005d0006811022 ffffffff7ff7dfdd 5 4
0590810024122080 ccfdffeffeeffffb 3 0
4031000872810170 efefefffffeff3ff 3 1
000000048692d444 eef7bff7feeffeaf 7 5
4a28880200005002 dff3ff7fb3ffffef 4 5
40004c41240a3d80 d7eeffeaf7febfff 5 4
1001540810420500 7fdfbedffd79fefb 5 0
2084484250001808 ffe7b9fdcffdbfff 2 1
0001010401cb0088 ffdbdffffddb7fef 3 2
2c000040c41000c0 6fffffff7fd77bff 5 3
08030640140b41a0 ffbf7ffb7dfd3f7d 2 4
00000081c4201102 bffcfff6d7fd7ff6 2 6
092000c810701528 fd7fffdeeef97f7f 1 6
0a85004012903020 7beff3fbfbaf7ff6 7 2
3090188101e00c00 ff5ffffdff7ffffb 2 5
79108d000400140a efedffe75bfef557 6 5
0022420003010126 fedbfadffbff7dbb 3 5
40a8110584508000 fefff6bf7fcffbee 0 3
411314820041cc12 6dffe7fdffefffcf 1 2
589c848334090000 6efff7dfff3f1fff 7 2
2002c04185424002 75eddeedfffffdfe 1 6
001e84051200100a ff7e77fb7fffffff 1 3
2939044a00100060 ff37ffeeffffdf6f 5 7
4924030420013860 efeffedffff2fafb 5 7
0d2a010681128090 7fbfeffffbfeffff 7 0
0e0d420840800cf4 6ffbffffffffeffd 3 0
008001a8c081000e ffffbfbff97fffdf 4 1
4004102b13a01002 ffddff7f97fffdfd 1 4
0b20008880204d32 ff7ff9bfaf7fffff 2 1
2aa0064400e29004 fffffffeb7ffefdf 4 0
4022032212c0080c ff75fffeaedfdfff 3 0
2590400030000002 f7ffbfdff3ffffbf 2 3
7200ce44a4408114 fffaffd72ff2fd67 0 4
090010c0031810b0 777bffddbffeefdf 2 6
10805004b09b0880 1fffe6bffffbdefb 0 7
4001542500308050 6d2fefffd6ffbbed 6 0
4000110250400820 fd7fffabfffff5f7 1 4
0080928076010d62 5fff3ff755f777ff 3 6
02804a8ac2000018 c5f9fffffedfbfbf 5 4
0e1b0081c68209b6 fff6ff1ffffbffff 0 3
4025c1421111c5ac cfefdf7fff7f7f7f 4 7
06860540c0002c5c bce7efbf7fe9fffe 4 0
24245a8205002920 fcffffff9ffd7fbf 5 2
3400102013080838 7fddf76ffddfdeb3 4 3
008c108303082188 7fe77fbd7ffefd1d 5 4
180080cbe40200ac fedfb6efd7ffeffb 5 3
0013408200025d84 7b7ffeffffff7fae 6 5
161c18ed0000001c fdf7bbdf6fdfecff 4 0
0baa48ca00112024 e6efffbfcffefbe7 5 1
3518002a11028542 ffe9bbfdbfdbeffe 6 0
0817c04000030020 e37febfbff4fff54 2 7
4a001600e3830800 2dbf2fb7f7fdfff5 3 1
102c918000301050 5fffdfebfefffffb 2 6
4e01034020120496 efbffffebfdbffff 0 5
259202402402b060 ff7ff5fffbe9ffdd 4 0
02a1002ca20048f4 feffffbffbe7f6f7 3 6
00a8060b00222900 fffefefbd6dfdfff 6 3
410a500821fa2c88 7dfceaffef6ff5fd 4 1
1190c44020905d88 fffb5ecdfffffffd 0 3
5089000044880410 fdb9ffeffffffd55 1 4
50000c6230500c0c cff77fffdff6fd6b 1 7
00100101b0180012 bd6fffffdcf7ffbd 7 6
403d1000050020b8 fffdfbf7defff3f7 3 4
081cc90190020840 7ffffef777fddedf 2 7
24290426203a0902 fdffffbdfd3fbf7f 6 2
0328010880284006 fdffdbeeefffff7f 4 6
5628180a30021124 fffdbfbbffdfffed 3 5
2d348340211884ae ebffff9f7e9ef7f3 0 7
6e188ba0808181c2 ffb1fdbff3bf7fef 5 0
6200c2841008a046 5ffdfeffbcdffcff 6 0
3300908044089500 ffdeb17ffefffbde 4 0
170a590007080002 ddbcbffbfff9fffb 1 2
2000082024a04402 9f3fbffbf7fffdf5 3 1
1a88000b02ea0100 fffeffdeffefefff 6 0
5403508251800428 db8faf3ff8faffff 1 0
04904b0ee2d24410 fefef9fdbfffffff 0 1
00a21180141104c6 bf7f7fbbebfbfffe 7 3
4300010084821000 fdfaf7fa5cffdfff 2 1
00301206d4283414 959f7ffdfdfff3f5 7 6
440a0003040014c2 dff7efe5fbfb7def 4 5
2101410223018c40 fdfffd3ebfbd7bff 1 7
41220047814041c4 effffffdf5efcf7f 3 5
2c01120a9100cc14 ff6ffeffffdf7bfb 1 3
0006494242001c0e fcdeff9f7f7ff7ff 0 7
1a9244c000806090 4bffddf77f9b78fe 7 1
04a948a507900120 ede7fff7fdf7fffd 1 7
00210c0322b1c150 f7ef77fbffdaffeb 4 1
41224100c200dc20 77bdfb5d6d7dffef 0 4
6004588ca280a044 bafb7b3e7e9f73ce 6 5
2002424016f8c802 bff77cddfffefff3 0 4
0120084030500110 ecffffffff4fdd7e 5 2
0408064510038148 d3bff7ff77fdfdff 1 0
3d024420b488408a efdeff6fffc7ffdd 0 4
0b288c0020614524 fefbdadff7bbdfff 0 3
240a030082610104 7fffffba69fbbd7e 3 4
1000122a00c00102 7fedfafef7beffff 1 4
34a0168100d18124 7faffeebffffbff9 0 6
0408d0801202290c bffebffedfdfff3f 5 2
4888000104c80002 fe7fffefee7f3f5f 3 2
2008128a81c12056 b17ffffaffffbd7a 2 6
1000c00e404140c0 bbeef7bbf7e6f3a3 4 2
301001eb45e01820 6fffeff7f6eda727 3 4
628bd00805325000 efd637fffba7d3fd 4 6
4288540016612450 fdfdfb79ffcfbf7b 1 7
6418020982190800 f37dbff7f55bffff 3 6
408695c40410c440 ff3fff7fff7fffff 1 5
4510926a50480860 effbfdffffffbafb 2 7
1c31408480819020 f6a7ebbfd9dfd7af 7 5
010a1080910a5142 ffffffed77bbfff3 2 3
460a4084007a1000 feefafffbf7ff9d5 2 4
2330800404514040 f7edfffffeffffc9 4 2
2e03054005f00c46 7fffdfff5b7dfaff 7 1
5b8c00243282400c fbcdfffefff5fbff 0 1
00800245626860ca ff7cdfbff7ffffbf 5 2
2182816223588404 eff72ef7eeffdffb 0 2
0808140805a8040a f7aff7f7feefbfff 0 2
4a82044046732148 fdff7ffbfdfeffff 6 2
288000a0105a1044 effff9fbcf7fbee9 3 4
7e0101274682413a def7f73ebffbef3f 5 3
1202144001281140 be7febd7ffcdffaf 6 5
118354a841086120 f7dffff77ffef7fd 7 6
482b000031121590 e77ffdc36f9ffe7f 0 7
0c2280c2a2286102 79ffffaffffedfff 4 0
5c2119038442b108 ffffff86bbfeff9f 2 4
0d1049004020d080 ceffbd1f77fafff5 4 7
4315988a820a0064 f7f5fe7eadf7fdf7 2 3
3b0f4b42a480419a ee77f65bfd7dffe7 7 3
132809c0e6882030 f7afebb777bf7fff 0 2
08009000108298a0 9f7ffffefbf6bfff 4 1
080384424000200c fffb7bff50fe7cbe 1 6
582018a06201c51c ccffddfb3bdff77d 4 7
0683026082038906 bfffbfdfedffffe7 6 1
110540012093a060 7ef6ffcf3effffed 0 3
42a004e54232e000 ef7f32f7fffebfff 3 0
4801462000401012 bdffdfefff9fefff 7 1
0d07806811483994 efdf7efcfff3bfbb 4 2
0c01984400000810 ffff7ff2ffbfcfff 2 4
40200603200aa028 8bdfad7f9cddeff7 3 6
2c1942a320389808 fdfdefffffffbbdb 0 5
3506518050908806 fffffe9ffbeba9db 4 3
060000e013008cd0 76dfefffb9ffd7ee 4 0
1d0c034ce1000018 7e7ffb7ecf4ffeff 1 3
04ac044003992838 bdbbfefebddf5bfb 5 6
7c2091a004d22032 fedffdf276eff9ff 1 2
032293410402b006 ffffffff7dfbf7dd 4 6
081a112282003040 ffdef9f77df5bfbf 4 2
0211d62812080070 effff6f7fbff7ebf 0 3
2012040220b18c00 f7fb76fd7ffdf7b3 1 6
2204040303803000 5ffffffffdff6eb7 0 2
4222010532001824 f4efdffbfff79fc5 6 1
2095c507f0288810 dfff7cfffffdfffd 2 4
432080aa000001c4 f7fff7fefafff7df 6 5
0284424091201400 fffff6afffa6ff7f 1 4
0a80100661030026 6f7ffffafffd7fc7 4 3
0103902201085146 67dfbf67febffdff 5 4
0d221140000a0800 affffe8ff3ef7bef 1 3
3100424843508508 dffbff6ebfffe7ff 2 6
11b21d85a4586c20 fddfbeddffffbeff 4 5
0000880883184156 49fdfa77ffedfbff 5 6
14a88021d0010010 ff4ffadfdff6ffff 1 3
082c012202202100 fff7fceff5fb3fef 0 2
40380727521038e0 fcd3fbffffff7bd7 3 0
4034802424198460 ffffffffef7f7bf7 4 6
1291480c84c04424 ffff2ffbebdb7fff 2 4
1022532000600434 fffbf77ff77effff 3 7
00221201a0b00c82 ffff7f7eb7ffe77f 7 6
0015020100800400 df7e6f5fbfffbbed 7 5
3f8003a10508082a fff41fffffffeff9 7 0
101401408400a190 7f7ffbfffdfff6ff 0 3
22220d0824000000 b6ffffefff9fffff 5 6
4436090132181020 f6bcfbffbfedafbd 5 4
0120440884110000 bffffbffedfffa7d 6 7
01009804150b1014 f6ebf5ff1ef6fdff 7 0
29b40e2002010d14 fffffffffffefebf 3 1
5013530244381040 57f9fffdcbefffee 3 4
219bd80454821054 bddbfef5ffffbbde 3 5
3480840052420904 bfbff5bfffbffffb 0 3
4a05020054a08106 fff71ffffffbafac 1 6
0c00806cd40284f0 dddfbfbffbdffbdf 6 7
02019888020001a8 ddffbffebfefbeb7 3 7
4121808192501890 ffff7ffffffffeff 0 6
00271100400a0180 dffffb7fbd2f9fff 3 6
0413002410006510 f7ffffbde77ffe3e 5 3
31a7010120e129b4 ddffddb77b9b7fff 5 1
001c8201a04884f0 ff5ffded77ffcfde 0 6
080e806d04116800 77dfeff7dfeffebe 7 1
001044ac109051ba fbfb3b9efb2fe7f6 3 5
1015900291101000 fffaffdfbffdfaff 1 2
26a4080c538a4068 bf5ffffb9fffb7ff 4 1
6205048280680114 fb6ffb37b7ff77fd 6 4
101bc6090242a44c ffdfef3ff5ecff2d 2 1
068080ae30230948 dfffd7feff5bfffe 7 2
22a0022512413004 7feeecfefff7f7ef 6 7
40814844844809e6 ef0fffb7ffdf9cf7 4 3
0089c08130484918 f9ff7dff76fffefe 3 0
00180c2b83290400 bffffffef7bf1f6f 7 4
1224400990800550 afff7f5bf67f9f5f 1 5
510b0100650208b0 6d5ffbbd7f3efbff 4 3
29a102874233cc40 effffffffffffdff 5 7
180516c090321010 fffffd57f7feffed 4 1
2fb1014142c100a4 b7efdffffa6e5ff3 1 2
2a080502c2c0510a f1b2fffeeff7bfdf 7 3
1812402020481466 bedfbfedde7bfffb 4 0
122080800011512c f9f7f2fffffd7eff 1 5
450c444672200810 e7fffbfffefbedf7 0 5
0011020901006826 fdfbefffbff7f7fb 5 4
25945f6ce421e980 e7f63e1ffbdaf7e3 0 7
040a838504a80142 fffffb66f7ae7ff9 1 7
02a8010990084062 ffbfc7feabfdffed 4 3
301200e051104010 fe77d77ffdf6feff 2 0
1e08884030800414 ffffefb7ff7eeffd 1 4
0a00012964800800 7eb7debddffffeff 7 5
482bd0c9f20a2008 f7fdeff17dbbfbf7 6 3
4010060204104000 f677f767ffffffef 4 3
0912c0001401510c f7f7faf7bdffdfe7 6 2
10200308046aa064 fecb6e9efff56aff 3 2
0101c202f080d0c0 9ddbfffdaffff7ae 2 4
00021001a1003020 fbdfd7ef6fddfef6 5 7
1ba24621b500b490 fffadffbd7ffbfdb 6 0
24800524c57808a0 bb77f7f77fefbbfb 5 4
32201007a1520804 7ff3fffddcfb3f7f 2 7
0e30140462000024 77fdf77ffdedf6ef 1 5
54a4024080001000 f1b57efbeddffbff 1 5
440018c1b1006410 bbbdffcfbffbff7d 4 7
392e006804106896 f5eff7e77ffafcfb 5 3
60120d4042b029c4 fffeffbffffdffbb 6 5
0610088c10100888 d7bffffffffdeffb 5 6
61804c21c1401026 febef3ff5fffbfff 0 5
0410034136121440 ffdfebfff7fdffff 1 4
13a8406222c01084 ff7fffdf7fbbfffd 1 4
5022d40226402014 ffeeffbffebdfdfd 2 5
602087c6420a000a fdfeeffee7ffdffd 7 4
450c008001b94102 f7fbffeffdfeffff 1 4
5113818544800000 7abfefd5ffbffeb7 7 3
421442046188345a f7fef6bf9dbfffef 0 4
01038a2b004020a2 e7ffefdebfffff7f 2 4
0010504f305301a4 ff7ff768f77f5ffd 0 6
28819002c0401026 ffafff4dffedffbf 1 6
4118826506820030 5bcccfffffff7dff 7 0
049002805302004a f4fdf7f7d7fdff99 5 0
201a0006000105a0 fdfbfb9dbfffbeaf 4 6
412204006412001a ffdfff7edf57f7fe 2 6
2d0bc54201111432 7f1fbbed35d7f7f7 4 3
53000261a140500a fffeff377dfffeff 7 3
04025000e0882048 d62dfefbfffffffe 4 0
0e064d4b90011904 fedff7f5bdee6bef 7 4
00b15b6020488056 ebfdbd7ffffffdef 4 6
5a1ed40550186d56 fd6efcbfff3b7fb3 7 6
01928c0091688820 47f7fef7ffeffeff 0 3
0081004041800024 bdbfefffbbdf7aff 1 3
6028018082427040 bffdfde7f70fff7f 6 2
3090400080003044 3ffff75bff7ddfff 3 5
4107910243734138 bffbfff7fffff7fd 7 6
5808c2e2812050c0 f7f9ebf1f5d6ff5f 3 7
0480908186180498 bfdfff6df5fdbfff 2 6
142c5a21920050c2 f5ffff9d7dfbffff 7 2
06821180000b5428 e46fff6fffddafef 4 7
13001a27822018a4 ebfedb7ffeffcffb 1 5
280002cc2658402a fbdf6bfbfdfdffff 1 5
048409608050e498 dffffff79fffffbd 7 0
4ca80a00e5500042 beffffff753fef5f 3 4
0106028130800084 fff9ffdffedfff4b 6 0
34110200002804a8 6f3a57effff7fefb 6 7
04318ac040e0b07e fff5fe7fdf5df73f 7 4
000819251341c0a0 33f9dad4f7fdffff 7 2
54b08c4400022810 fffffff7f7fe39fa 7 4
308f046810400404 dfffb77ffffbffbd 4 3
2e11800420d0d004 fbffff77dbfb9fff 0 5
001000403400bc20 ff6bebeffefdf6f6 4 5
00010020c0d20482 fffffefaffffdffb 3 2
2580060410496408 7ffffffffedeff77 5 7
3a188ee741101008 efffabffffbffbde 4 0
0011524002818100 7ffa7bffffffffff 3 1
10180100010111b4 ffefa7ff7fbe7eff 7 4
01150a02210084a0 fffff7ffffaffbfe 0 5
0006418214010518 fefffffffabe7fff 0 6
760a028852014438 fbbbff5efcf7faff 0 2
1e8c00082020d010 fffdffbf7fdcf5f9 5 0
19224121109080ac ffdf5f7bdefff7f1 2 7
24300009020a8cc4 7fdbffffdffffffd 1 5
64910c86042a0144 bfbfbffdfe7fefbf 3 4
51b1488247400000 bfff7df57ffffd27 7 3
031489a4319bd894 dfe5f61cfffffffe 3 0
26328380c06840c0 bdbdc3ffffff7fff 2 5
400282841103051a edef7dfbff7cbefd 6 2
0a0404a061424404 ffcffffed9ffffdd 6 5
0202884a809a380a bafbfbfbff9ffbff 2 5
09024509841820c6 fffffbfefffcfbdf 3 4
0100028103588c00 bfbffe6f7f6dfffa 5 4
00ac000052192850 ffff9fff1efff5f9 6 0
40828c0210724080 3ffff77fc7cf7ffe 1 6
0488886203090154 ffeef7fbfdeffdff 6 4
6c21c000162920c0 ff7f8ff679fb7fec 0 3
4e2c0a006009580a ecff8efffffbfffb 7 5
4311020420504040 dffdfebbf97feff7 3 0
0104410a40a95054 e7cdfffebfdfffdf 2 1
400188604500cc14 7fdfbffffeaefdff 7 0
20244c834023000a ff7ff7feffbffffe 2 6
210805670028a420 ff7bfbf9fff9fbff 1 0
101284054000b0d0 f7fbffdfffdffffd 0 6
3408100310903968 fff9b4f7fdffdeff 3 4
00840acd90a80930 2fffff7b79ffffcf 3 1
1810c12080f12c06 f7f7f7effffebfdf 5 0
3015840884401060 befb6df7eb7fafff 2 3
1081c00087810800 f74f666ffbfffffe 2 7
02b0888914102022 ef16ff77f67f7ffe 1 0
0003046124021100 dffeb5fbfcfdfffe 3 2
043e0482e4824050 bffe5ffbffffb7ff 6 2
00b8080101080080 fbff5fdddeff7fff 1 0
23bc0183623918aa ffabfffbfefbf7fd 6 0
008951a0c6084000 fbaf7ffdfbdbfff7 7 6
0d24060205304454 fff77ffb3fd3f7fb 0 5
0129d6e500030000 bff7ffff7fbbffe7 3 6
1fa25c021080e082 bebebffffbfdff7f 5 7
0e1c008654b21480 ceffff7dfefeffeb 7 1
77020484a0f881ac ff7feffe5f7fdff3 3 4
22009a2003508142 ff5efc7f5dff9bf7 5 1
0622848072a00c48 7fff7fdeeffeffff 3 7
04020400a010a100 7dffffffffff7bfe 0 7
04a11a0000a05010 efdfffbfdffffffd 4 6
400318e181101446 3f6bfef7bbe7ffef 4 5
028c04202018e4da fee7f5fff7fe7f7d 1 2
70020d808119200c fedffb5f6dfbfdfa 1 6
0bae5202e6c20982 fbbfbe7faaf4ffde 0 5
